Initialized logging script at 2020-11-22-00:05:29
2020-11-22-00:05:46, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:18:35, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:21:36, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:22:36, Temp: 75.2 F, Humidity: 59%
2020-11-22-04:26:38, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:29:39, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:30:39, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:31:40, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:37:42, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:40:43, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:41:43, Temp: 75.2 F, Humidity: 59%
2020-11-22-04:45:45, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:54:48, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:56:49, Temp: 77.0 F, Humidity: 59%
2020-11-22-04:58:49, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:02:51, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:06:52, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:08:53, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:10:54, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:14:55, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:16:56, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:19:57, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:20:58, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:21:58, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:28:00, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:35:03, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:39:04, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:40:05, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:45:07, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:46:07, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:47:07, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:53:09, Temp: 77.0 F, Humidity: 59%
2020-11-22-05:59:12, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:00:12, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:02:13, Temp: 77.0 F, Humidity: 59%
2020-11-22-06:06:14, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:08:15, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:12:17, Temp: 77.0 F, Humidity: 59%
2020-11-22-06:18:19, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:19:19, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:21:20, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:23:21, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:25:21, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:26:22, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:27:22, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:28:22, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:29:23, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:35:25, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:38:26, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:40:27, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:45:29, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:47:29, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:48:30, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:50:31, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:54:32, Temp: 77.0 F, Humidity: 60%
2020-11-22-06:58:34, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:06:36, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:07:37, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:08:37, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:13:39, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:21:42, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:23:43, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:25:43, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:29:45, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:35:47, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:42:50, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:43:50, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:44:51, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:45:51, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:47:52, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:48:52, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:57:55, Temp: 77.0 F, Humidity: 60%
2020-11-22-07:59:56, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:05:58, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:12:01, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:24:05, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:27:06, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:31:08, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:32:08, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:33:08, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:37:10, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:40:11, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:42:12, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:43:12, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:46:13, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:47:14, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:48:14, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:50:15, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:54:16, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:57:17, Temp: 77.0 F, Humidity: 60%
2020-11-22-08:58:18, Temp: 77.0 F, Humidity: 60%
2020-11-22-09:00:18, Temp: 77.0 F, Humidity: 60%
2020-11-22-09:02:19, Temp: 77.0 F, Humidity: 60%
2020-11-22-09:18:24, Temp: 77.0 F, Humidity: 59%
2020-11-22-09:20:25, Temp: 77.0 F, Humidity: 60%
2020-11-22-09:21:26, Temp: 77.0 F, Humidity: 60%
2020-11-22-09:22:26, Temp: 77.0 F, Humidity: 60%
2020-11-22-09:32:30, Temp: 77.0 F, Humidity: 60%
2020-11-22-09:34:30, Temp: 77.0 F, Humidity: 60%
2020-11-22-09:37:32, Temp: 77.0 F, Humidity: 60%
2020-11-22-09:41:33, Temp: 77.0 F, Humidity: 61%
2020-11-22-09:51:37, Temp: 77.0 F, Humidity: 71%
2020-11-22-09:53:37, Temp: 77.0 F, Humidity: 71%
2020-11-22-09:55:38, Temp: 77.0 F, Humidity: 71%
2020-11-22-09:58:39, Temp: 77.0 F, Humidity: 72%
2020-11-22-10:00:40, Temp: 77.0 F, Humidity: 72%
2020-11-22-10:12:45, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-10:16:46, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-10:19:47, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-10:23:49, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-10:26:50, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-10:27:50, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-10:29:51, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-10:33:52, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-10:37:54, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-10:38:54, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-10:39:55, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-10:41:55, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-10:47:57, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-10:48:58, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-10:50:59, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-10:52:59, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-10:56:00, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-10:57:01, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-10:59:02, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-11:07:05, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-11:14:07, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-11:16:08, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-11:21:10, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-11:24:11, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-11:37:16, Temp: 78.80000000000001 F, Humidity: 70%
2020-11-22-11:43:18, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-11:45:19, Temp: 78.80000000000001 F, Humidity: 70%
2020-11-22-11:49:20, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-11:52:21, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-11:57:23, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:01:25, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-12:02:25, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:06:26, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:07:27, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:08:27, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:09:27, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:11:28, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:16:30, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:17:30, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:21:32, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:23:33, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:30:35, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:33:36, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:34:37, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:36:37, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:38:38, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-12:44:40, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:46:41, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:47:41, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:50:43, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:52:43, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:54:44, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:56:45, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:58:46, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-12:59:46, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:01:47, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:02:47, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:03:47, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:04:48, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:09:50, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:12:51, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:13:51, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:19:54, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:20:54, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:21:54, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:23:55, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-13:24:55, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-13:25:56, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-13:26:56, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-13:28:57, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-13:31:58, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:32:58, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:34:59, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-13:36:00, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-13:39:01, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:41:01, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-13:47:04, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-13:48:04, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-13:53:06, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-13:56:07, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-13:58:08, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-14:02:09, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-14:18:16, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-14:21:17, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-14:23:18, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-14:24:18, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-14:27:19, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-14:34:22, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-14:36:22, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-14:37:23, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-14:39:24, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-14:41:24, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-14:43:25, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-14:44:25, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-14:46:26, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-14:47:27, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-14:49:27, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-14:54:29, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-15:03:33, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-15:04:33, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-15:06:34, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-15:08:34, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-15:11:36, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-15:13:36, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-15:14:37, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-15:16:37, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-15:19:39, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-15:23:40, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-15:32:43, Temp: 78.80000000000001 F, Humidity: 70%
2020-11-22-15:36:45, Temp: 78.80000000000001 F, Humidity: 70%
2020-11-22-15:38:46, Temp: 78.80000000000001 F, Humidity: 70%
2020-11-22-15:42:47, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-15:44:48, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-15:45:48, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-15:46:49, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-15:50:50, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-15:52:51, Temp: 78.80000000000001 F, Humidity: 74%
2020-11-22-15:54:52, Temp: 78.80000000000001 F, Humidity: 74%
2020-11-22-15:55:52, Temp: 78.80000000000001 F, Humidity: 74%
2020-11-22-16:00:54, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-16:02:55, Temp: 78.80000000000001 F, Humidity: 74%
2020-11-22-16:04:55, Temp: 78.80000000000001 F, Humidity: 74%
2020-11-22-16:05:56, Temp: 78.80000000000001 F, Humidity: 74%
2020-11-22-16:07:56, Temp: 78.80000000000001 F, Humidity: 74%
2020-11-22-16:08:57, Temp: 78.80000000000001 F, Humidity: 74%
2020-11-22-16:13:59, Temp: 78.80000000000001 F, Humidity: 74%
2020-11-22-16:18:01, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-16:20:01, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-16:21:02, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-16:22:02, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-16:24:03, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-16:26:04, Temp: 78.80000000000001 F, Humidity: 74%
2020-11-22-16:30:05, Temp: 78.80000000000001 F, Humidity: 73%
2020-11-22-16:34:07, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-16:37:08, Temp: 78.80000000000001 F, Humidity: 72%
2020-11-22-16:39:08, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-16:40:09, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-16:41:09, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-16:43:10, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-16:45:11, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-16:47:11, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-16:49:12, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-16:51:13, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-16:56:15, Temp: 78.80000000000001 F, Humidity: 71%
2020-11-22-16:58:15, Temp: 78.80000000000001 F, Humidity: 70%
2020-11-22-17:05:18, Temp: 80.6 F, Humidity: 70%
2020-11-22-17:08:19, Temp: 80.6 F, Humidity: 70%
2020-11-22-17:14:21, Temp: 80.6 F, Humidity: 69%
2020-11-22-17:18:23, Temp: 80.6 F, Humidity: 69%
2020-11-22-17:19:23, Temp: 80.6 F, Humidity: 69%
2020-11-22-17:20:24, Temp: 80.6 F, Humidity: 69%
2020-11-22-17:22:24, Temp: 80.6 F, Humidity: 69%
2020-11-22-17:23:25, Temp: 80.6 F, Humidity: 69%
2020-11-22-17:27:26, Temp: 80.6 F, Humidity: 69%
2020-11-22-17:29:27, Temp: 80.6 F, Humidity: 68%
2020-11-22-17:42:32, Temp: 80.6 F, Humidity: 68%
2020-11-22-17:44:32, Temp: 80.6 F, Humidity: 68%
2020-11-22-17:45:33, Temp: 80.6 F, Humidity: 68%
2020-11-22-17:56:37, Temp: 80.6 F, Humidity: 68%
2020-11-22-18:02:39, Temp: 80.6 F, Humidity: 68%
2020-11-22-18:06:41, Temp: 78.80000000000001 F, Humidity: 69%
2020-11-22-18:11:42, Temp: 80.6 F, Humidity: 68%
2020-11-22-18:13:43, Temp: 78.80000000000001 F, Humidity: 68%
2020-11-22-18:17:45, Temp: 80.6 F, Humidity: 68%
2020-11-22-18:19:45, Temp: 78.80000000000001 F, Humidity: 68%
2020-11-22-18:21:46, Temp: 78.80000000000001 F, Humidity: 68%
2020-11-22-18:25:48, Temp: 78.80000000000001 F, Humidity: 68%
2020-11-22-18:30:49, Temp: 78.80000000000001 F, Humidity: 68%
2020-11-22-18:34:51, Temp: 78.80000000000001 F, Humidity: 68%
2020-11-22-18:36:52, Temp: 78.80000000000001 F, Humidity: 68%
2020-11-22-18:38:52, Temp: 78.80000000000001 F, Humidity: 68%
2020-11-22-18:58:00, Temp: 80.6 F, Humidity: 67%
2020-11-22-19:02:01, Temp: 80.6 F, Humidity: 67%
2020-11-22-19:03:01, Temp: 80.6 F, Humidity: 67%
2020-11-22-19:06:02, Temp: 80.6 F, Humidity: 67%
2020-11-22-19:08:03, Temp: 80.6 F, Humidity: 67%
2020-11-22-19:10:04, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:11:04, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:12:05, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:13:05, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:15:06, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:18:07, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:23:09, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:26:10, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:27:10, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:28:11, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:29:11, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:33:13, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:35:13, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:38:14, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:40:15, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:41:16, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:42:16, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:46:17, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:48:18, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:52:20, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:57:22, Temp: 80.6 F, Humidity: 66%
2020-11-22-19:59:22, Temp: 80.6 F, Humidity: 66%
2020-11-22-20:00:23, Temp: 80.6 F, Humidity: 66%
2020-11-22-20:01:23, Temp: 80.6 F, Humidity: 66%
2020-11-22-20:03:24, Temp: 80.6 F, Humidity: 66%
2020-11-22-20:07:25, Temp: 80.6 F, Humidity: 66%
2020-11-22-20:11:27, Temp: 80.6 F, Humidity: 66%
2020-11-22-20:17:29, Temp: 80.6 F, Humidity: 66%
2020-11-22-20:19:29, Temp: 80.6 F, Humidity: 66%
2020-11-22-20:22:31, Temp: 80.6 F, Humidity: 66%
2020-11-22-20:27:32, Temp: 80.6 F, Humidity: 66%
2020-11-22-20:28:33, Temp: 78.80000000000001 F, Humidity: 66%
2020-11-22-20:32:34, Temp: 78.80000000000001 F, Humidity: 66%
2020-11-22-20:43:38, Temp: 78.80000000000001 F, Humidity: 66%
2020-11-22-20:45:39, Temp: 78.80000000000001 F, Humidity: 66%
2020-11-22-20:49:41, Temp: 78.80000000000001 F, Humidity: 66%
