2020-10-29-00:01:43, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:03:43, Temp: 82.4 F, Humidity: 49%
Initialized logging script at 2020-10-29-00:05:29
2020-10-29-00:05:40, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:07:56, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:09:57, Temp: 82.4 F, Humidity: 50%
2020-10-29-00:12:58, Temp: 82.4 F, Humidity: 50%
2020-10-29-00:21:01, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:22:01, Temp: 84.2 F, Humidity: 50%
2020-10-29-00:25:02, Temp: 82.4 F, Humidity: 50%
2020-10-29-00:29:04, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:37:07, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:39:08, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:40:08, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:41:08, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:44:09, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:45:10, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:47:11, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:49:11, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:51:12, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:52:12, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:53:13, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:54:13, Temp: 82.4 F, Humidity: 49%
2020-10-29-00:58:15, Temp: 82.4 F, Humidity: 49%
2020-10-29-01:00:15, Temp: 82.4 F, Humidity: 50%
2020-10-29-01:02:16, Temp: 82.4 F, Humidity: 50%
2020-10-29-01:04:17, Temp: 82.4 F, Humidity: 50%
2020-10-29-01:05:17, Temp: 82.4 F, Humidity: 50%
2020-10-29-01:13:20, Temp: 82.4 F, Humidity: 50%
2020-10-29-01:15:21, Temp: 82.4 F, Humidity: 50%
2020-10-29-01:16:21, Temp: 84.2 F, Humidity: 51%
2020-10-29-01:17:22, Temp: 84.2 F, Humidity: 51%
2020-10-29-01:18:22, Temp: 82.4 F, Humidity: 50%
2020-10-29-01:19:22, Temp: 82.4 F, Humidity: 50%
2020-10-29-01:21:23, Temp: 82.4 F, Humidity: 49%
2020-10-29-01:23:24, Temp: 82.4 F, Humidity: 50%
2020-10-29-01:25:25, Temp: 82.4 F, Humidity: 49%
2020-10-29-01:28:26, Temp: 82.4 F, Humidity: 49%
2020-10-29-01:30:26, Temp: 84.2 F, Humidity: 50%
2020-10-29-01:31:27, Temp: 82.4 F, Humidity: 49%
2020-10-29-01:32:27, Temp: 84.2 F, Humidity: 50%
2020-10-29-01:34:28, Temp: 82.4 F, Humidity: 49%
2020-10-29-01:38:29, Temp: 82.4 F, Humidity: 49%
2020-10-29-01:42:31, Temp: 84.2 F, Humidity: 50%
2020-10-29-01:46:32, Temp: 82.4 F, Humidity: 50%
2020-10-29-01:49:33, Temp: 84.2 F, Humidity: 51%
2020-10-29-01:52:35, Temp: 84.2 F, Humidity: 51%
2020-10-29-01:59:37, Temp: 82.4 F, Humidity: 50%
2020-10-29-02:01:38, Temp: 84.2 F, Humidity: 51%
2020-10-29-02:07:40, Temp: 82.4 F, Humidity: 50%
2020-10-29-02:17:44, Temp: 84.2 F, Humidity: 50%
2020-10-29-02:20:45, Temp: 84.2 F, Humidity: 50%
2020-10-29-02:22:46, Temp: 84.2 F, Humidity: 50%
2020-10-29-02:24:47, Temp: 84.2 F, Humidity: 50%
2020-10-29-02:28:48, Temp: 84.2 F, Humidity: 50%
2020-10-29-02:30:49, Temp: 82.4 F, Humidity: 49%
2020-10-29-02:34:50, Temp: 82.4 F, Humidity: 50%
2020-10-29-02:38:52, Temp: 84.2 F, Humidity: 51%
2020-10-29-02:41:53, Temp: 84.2 F, Humidity: 51%
2020-10-29-02:44:54, Temp: 84.2 F, Humidity: 51%
2020-10-29-02:47:55, Temp: 84.2 F, Humidity: 51%
2020-10-29-02:54:58, Temp: 84.2 F, Humidity: 50%
2020-10-29-02:58:59, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:01:00, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:05:01, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:09:03, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:13:04, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:19:07, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:21:07, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:22:08, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:26:09, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:36:13, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:42:15, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:47:17, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:49:18, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:51:18, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:53:19, Temp: 84.2 F, Humidity: 50%
2020-10-29-03:54:19, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:56:20, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:57:20, Temp: 84.2 F, Humidity: 51%
2020-10-29-03:59:21, Temp: 84.2 F, Humidity: 51%
2020-10-29-04:00:22, Temp: 84.2 F, Humidity: 51%
2020-10-29-04:01:22, Temp: 84.2 F, Humidity: 51%
2020-10-29-04:03:23, Temp: 84.2 F, Humidity: 51%
2020-10-29-04:04:23, Temp: 84.2 F, Humidity: 50%
2020-10-29-04:05:23, Temp: 84.2 F, Humidity: 51%
2020-10-29-04:06:24, Temp: 84.2 F, Humidity: 51%
2020-10-29-04:10:25, Temp: 84.2 F, Humidity: 51%
2020-10-29-04:13:26, Temp: 84.2 F, Humidity: 51%
2020-10-29-04:16:28, Temp: 84.2 F, Humidity: 51%
