2020-11-12-00:03:13, Temp: 84.2 F, Humidity: 53%
2020-11-12-05:52:57, Temp: 84.2 F, Humidity: 53%
2020-11-12-05:55:58, Temp: 84.2 F, Humidity: 53%
2020-11-12-05:57:58, Temp: 84.2 F, Humidity: 53%
2020-11-12-05:58:59, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:02:00, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:05:01, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:10:03, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:12:04, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:15:05, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:19:06, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:23:08, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:26:09, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:27:09, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:31:11, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:36:12, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:37:13, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:39:14, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:52:18, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:54:19, Temp: 84.2 F, Humidity: 53%
2020-11-12-06:58:21, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:01:22, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:02:22, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:03:22, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:05:23, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:07:24, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:13:26, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:15:27, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:17:28, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:20:29, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:33:34, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:39:36, Temp: 84.2 F, Humidity: 54%
2020-11-12-07:40:36, Temp: 84.2 F, Humidity: 54%
2020-11-12-07:42:37, Temp: 84.2 F, Humidity: 53%
2020-11-12-07:53:41, Temp: 84.2 F, Humidity: 53%
2020-11-12-08:00:43, Temp: 84.2 F, Humidity: 53%
2020-11-12-08:08:46, Temp: 84.2 F, Humidity: 53%
2020-11-12-08:12:48, Temp: 84.2 F, Humidity: 53%
2020-11-12-08:14:49, Temp: 84.2 F, Humidity: 53%
2020-11-12-08:16:49, Temp: 84.2 F, Humidity: 53%
2020-11-12-08:23:52, Temp: 84.2 F, Humidity: 54%
2020-11-12-08:27:53, Temp: 84.2 F, Humidity: 54%
2020-11-12-08:31:55, Temp: 84.2 F, Humidity: 53%
2020-11-12-08:32:55, Temp: 84.2 F, Humidity: 54%
2020-11-12-08:33:56, Temp: 84.2 F, Humidity: 54%
2020-11-12-08:36:57, Temp: 84.2 F, Humidity: 53%
2020-11-12-08:41:59, Temp: 84.2 F, Humidity: 56%
2020-11-12-08:47:01, Temp: 84.2 F, Humidity: 56%
2020-11-12-08:52:02, Temp: 84.2 F, Humidity: 56%
2020-11-12-08:55:03, Temp: 84.2 F, Humidity: 56%
2020-11-12-08:56:04, Temp: 84.2 F, Humidity: 56%
2020-11-12-09:09:09, Temp: 84.2 F, Humidity: 55%
2020-11-12-09:10:09, Temp: 84.2 F, Humidity: 55%
2020-11-12-09:13:10, Temp: 84.2 F, Humidity: 55%
2020-11-12-09:14:10, Temp: 84.2 F, Humidity: 55%
2020-11-12-09:18:12, Temp: 84.2 F, Humidity: 55%
2020-11-12-09:19:12, Temp: 84.2 F, Humidity: 55%
2020-11-12-09:20:13, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:22:13, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:25:15, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:26:15, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:30:16, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:33:17, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:35:18, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:37:19, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:39:20, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:40:20, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:43:21, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:45:22, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:47:23, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:54:25, Temp: 84.2 F, Humidity: 54%
2020-11-12-09:59:27, Temp: 84.2 F, Humidity: 56%
2020-11-12-10:02:28, Temp: 84.2 F, Humidity: 56%
2020-11-12-10:05:29, Temp: 84.2 F, Humidity: 56%
2020-11-12-10:06:30, Temp: 84.2 F, Humidity: 55%
2020-11-12-10:13:32, Temp: 84.2 F, Humidity: 55%
2020-11-12-10:14:33, Temp: 84.2 F, Humidity: 55%
2020-11-12-10:15:33, Temp: 84.2 F, Humidity: 55%
2020-11-12-10:20:35, Temp: 84.2 F, Humidity: 55%
2020-11-12-10:21:35, Temp: 84.2 F, Humidity: 54%
2020-11-12-10:25:37, Temp: 84.2 F, Humidity: 54%
2020-11-12-10:33:40, Temp: 84.2 F, Humidity: 54%
2020-11-12-10:34:40, Temp: 84.2 F, Humidity: 54%
2020-11-12-10:35:40, Temp: 84.2 F, Humidity: 54%
2020-11-12-10:38:41, Temp: 84.2 F, Humidity: 54%
2020-11-12-10:41:43, Temp: 84.2 F, Humidity: 53%
2020-11-12-10:42:43, Temp: 84.2 F, Humidity: 54%
2020-11-12-10:46:44, Temp: 84.2 F, Humidity: 54%
2020-11-12-10:54:47, Temp: 84.2 F, Humidity: 54%
2020-11-12-10:56:48, Temp: 84.2 F, Humidity: 54%
2020-11-12-10:59:49, Temp: 84.2 F, Humidity: 54%
2020-11-12-11:00:50, Temp: 84.2 F, Humidity: 54%
2020-11-12-11:01:50, Temp: 84.2 F, Humidity: 54%
2020-11-12-11:03:51, Temp: 84.2 F, Humidity: 54%
2020-11-12-11:07:52, Temp: 84.2 F, Humidity: 54%
2020-11-12-11:09:53, Temp: 84.2 F, Humidity: 54%
2020-11-12-11:17:56, Temp: 84.2 F, Humidity: 54%
2020-11-12-11:18:56, Temp: 84.2 F, Humidity: 54%
2020-11-12-11:19:57, Temp: 84.2 F, Humidity: 54%
2020-11-12-11:22:58, Temp: 84.2 F, Humidity: 54%
2020-11-12-11:25:59, Temp: 84.2 F, Humidity: 54%
2020-11-12-11:30:00, Temp: 84.2 F, Humidity: 53%
2020-11-12-11:34:02, Temp: 84.2 F, Humidity: 53%
2020-11-12-11:35:02, Temp: 84.2 F, Humidity: 53%
2020-11-12-11:37:03, Temp: 84.2 F, Humidity: 53%
2020-11-12-11:40:04, Temp: 84.2 F, Humidity: 53%
2020-11-12-11:45:06, Temp: 84.2 F, Humidity: 53%
2020-11-12-11:54:09, Temp: 84.2 F, Humidity: 53%
2020-11-12-11:55:09, Temp: 84.2 F, Humidity: 54%
2020-11-12-12:00:11, Temp: 84.2 F, Humidity: 53%
2020-11-12-12:05:13, Temp: 84.2 F, Humidity: 53%
2020-11-12-12:06:14, Temp: 84.2 F, Humidity: 53%
2020-11-12-12:09:15, Temp: 84.2 F, Humidity: 53%
2020-11-12-12:21:19, Temp: 84.2 F, Humidity: 53%
2020-11-12-12:29:22, Temp: 84.2 F, Humidity: 53%
2020-11-12-12:31:23, Temp: 84.2 F, Humidity: 54%
2020-11-12-12:32:23, Temp: 84.2 F, Humidity: 54%
2020-11-12-12:35:24, Temp: 84.2 F, Humidity: 53%
2020-11-12-12:40:26, Temp: 84.2 F, Humidity: 53%
2020-11-12-12:42:27, Temp: 84.2 F, Humidity: 53%
2020-11-12-12:43:27, Temp: 84.2 F, Humidity: 53%
2020-11-12-12:52:30, Temp: 84.2 F, Humidity: 52%
2020-11-12-12:53:31, Temp: 84.2 F, Humidity: 52%
2020-11-12-12:57:32, Temp: 84.2 F, Humidity: 53%
2020-11-12-12:59:33, Temp: 84.2 F, Humidity: 53%
2020-11-12-13:02:34, Temp: 84.2 F, Humidity: 53%
2020-11-12-13:05:35, Temp: 84.2 F, Humidity: 53%
2020-11-12-13:10:37, Temp: 84.2 F, Humidity: 53%
2020-11-12-13:12:38, Temp: 84.2 F, Humidity: 53%
2020-11-12-13:22:41, Temp: 84.2 F, Humidity: 52%
2020-11-12-13:24:42, Temp: 84.2 F, Humidity: 52%
2020-11-12-13:29:44, Temp: 84.2 F, Humidity: 53%
2020-11-12-13:34:46, Temp: 84.2 F, Humidity: 53%
2020-11-12-13:39:48, Temp: 84.2 F, Humidity: 53%
2020-11-12-13:40:48, Temp: 84.2 F, Humidity: 53%
2020-11-12-13:45:50, Temp: 84.2 F, Humidity: 53%
2020-11-12-13:46:50, Temp: 84.2 F, Humidity: 53%
2020-11-12-13:50:52, Temp: 84.2 F, Humidity: 52%
2020-11-12-13:52:52, Temp: 84.2 F, Humidity: 52%
2020-11-12-13:53:53, Temp: 84.2 F, Humidity: 52%
2020-11-12-14:02:56, Temp: 84.2 F, Humidity: 53%
2020-11-12-14:04:57, Temp: 84.2 F, Humidity: 53%
2020-11-12-14:09:59, Temp: 84.2 F, Humidity: 53%
2020-11-12-14:27:04, Temp: 86.0 F, Humidity: 50%
2020-11-12-14:29:05, Temp: 84.2 F, Humidity: 52%
2020-11-12-14:32:06, Temp: 84.2 F, Humidity: 52%
2020-11-12-14:37:08, Temp: 84.2 F, Humidity: 53%
2020-11-12-14:41:10, Temp: 84.2 F, Humidity: 53%
2020-11-12-14:42:10, Temp: 84.2 F, Humidity: 53%
2020-11-12-14:54:14, Temp: 84.2 F, Humidity: 53%
2020-11-12-14:59:16, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:00:17, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:02:17, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:04:18, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:09:20, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:13:21, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:17:23, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:19:24, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:28:27, Temp: 84.2 F, Humidity: 54%
2020-11-12-15:32:29, Temp: 84.2 F, Humidity: 54%
2020-11-12-15:34:29, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:36:30, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:38:31, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:41:32, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:42:32, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:44:33, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:48:35, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:50:35, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:52:36, Temp: 84.2 F, Humidity: 53%
2020-11-12-15:55:37, Temp: 84.2 F, Humidity: 53%
2020-11-12-16:01:39, Temp: 84.2 F, Humidity: 53%
2020-11-12-16:08:42, Temp: 84.2 F, Humidity: 53%
2020-11-12-16:09:42, Temp: 84.2 F, Humidity: 54%
2020-11-12-16:11:43, Temp: 84.2 F, Humidity: 54%
2020-11-12-16:18:46, Temp: 84.2 F, Humidity: 54%
2020-11-12-16:19:46, Temp: 84.2 F, Humidity: 53%
2020-11-12-16:20:46, Temp: 84.2 F, Humidity: 53%
2020-11-12-16:21:47, Temp: 84.2 F, Humidity: 53%
2020-11-12-16:32:51, Temp: 84.2 F, Humidity: 53%
2020-11-12-16:39:53, Temp: 84.2 F, Humidity: 53%
2020-11-12-16:47:56, Temp: 84.2 F, Humidity: 55%
2020-11-12-16:49:57, Temp: 84.2 F, Humidity: 55%
2020-11-12-16:50:57, Temp: 84.2 F, Humidity: 54%
2020-11-12-16:51:58, Temp: 84.2 F, Humidity: 54%
2020-11-12-16:56:59, Temp: 84.2 F, Humidity: 54%
2020-11-12-16:58:00, Temp: 84.2 F, Humidity: 54%
2020-11-12-17:03:02, Temp: 84.2 F, Humidity: 54%
2020-11-12-17:07:03, Temp: 84.2 F, Humidity: 54%
2020-11-12-17:09:04, Temp: 84.2 F, Humidity: 54%
2020-11-12-17:14:06, Temp: 84.2 F, Humidity: 54%
2020-11-12-17:15:06, Temp: 84.2 F, Humidity: 54%
2020-11-12-17:20:08, Temp: 84.2 F, Humidity: 53%
2020-11-12-17:26:10, Temp: 84.2 F, Humidity: 53%
2020-11-12-17:27:11, Temp: 84.2 F, Humidity: 53%
2020-11-12-17:28:11, Temp: 84.2 F, Humidity: 53%
2020-11-12-17:33:13, Temp: 84.2 F, Humidity: 53%
2020-11-12-17:34:13, Temp: 84.2 F, Humidity: 53%
2020-11-12-17:35:13, Temp: 84.2 F, Humidity: 53%
2020-11-12-17:41:16, Temp: 84.2 F, Humidity: 53%
2020-11-12-17:43:16, Temp: 84.2 F, Humidity: 53%
2020-11-12-17:45:17, Temp: 84.2 F, Humidity: 54%
2020-11-12-17:49:19, Temp: 84.2 F, Humidity: 54%
2020-11-12-17:52:20, Temp: 84.2 F, Humidity: 54%
2020-11-12-17:54:21, Temp: 84.2 F, Humidity: 55%
2020-11-12-17:56:21, Temp: 84.2 F, Humidity: 54%
2020-11-12-17:57:22, Temp: 84.2 F, Humidity: 54%
2020-11-12-17:58:22, Temp: 84.2 F, Humidity: 54%
2020-11-12-18:01:23, Temp: 84.2 F, Humidity: 54%
2020-11-12-18:02:23, Temp: 84.2 F, Humidity: 54%
2020-11-12-18:10:26, Temp: 84.2 F, Humidity: 54%
2020-11-12-18:12:27, Temp: 84.2 F, Humidity: 54%
2020-11-12-18:13:28, Temp: 84.2 F, Humidity: 54%
2020-11-12-18:14:28, Temp: 84.2 F, Humidity: 54%
2020-11-12-18:16:29, Temp: 84.2 F, Humidity: 54%
2020-11-12-18:19:30, Temp: 84.2 F, Humidity: 54%
2020-11-12-18:23:31, Temp: 84.2 F, Humidity: 54%
2020-11-12-18:35:36, Temp: 84.2 F, Humidity: 55%
2020-11-12-18:39:37, Temp: 82.4 F, Humidity: 55%
2020-11-12-18:40:37, Temp: 82.4 F, Humidity: 57%
2020-11-12-18:41:38, Temp: 82.4 F, Humidity: 57%
2020-11-12-18:42:38, Temp: 82.4 F, Humidity: 58%
2020-11-12-18:43:39, Temp: 82.4 F, Humidity: 58%
2020-11-12-18:45:39, Temp: 84.2 F, Humidity: 58%
2020-11-12-18:47:40, Temp: 84.2 F, Humidity: 57%
2020-11-12-18:48:40, Temp: 84.2 F, Humidity: 57%
2020-11-12-18:50:41, Temp: 84.2 F, Humidity: 56%
2020-11-12-18:52:42, Temp: 84.2 F, Humidity: 56%
2020-11-12-18:54:43, Temp: 84.2 F, Humidity: 56%
2020-11-12-18:56:43, Temp: 84.2 F, Humidity: 57%
2020-11-12-18:57:44, Temp: 84.2 F, Humidity: 57%
2020-11-12-19:05:47, Temp: 84.2 F, Humidity: 56%
2020-11-12-19:11:49, Temp: 84.2 F, Humidity: 56%
2020-11-12-19:15:51, Temp: 84.2 F, Humidity: 56%
2020-11-12-19:17:51, Temp: 84.2 F, Humidity: 56%
2020-11-12-19:25:54, Temp: 84.2 F, Humidity: 55%
2020-11-12-19:31:56, Temp: 84.2 F, Humidity: 55%
2020-11-12-19:33:57, Temp: 84.2 F, Humidity: 55%
2020-11-12-19:37:59, Temp: 84.2 F, Humidity: 55%
2020-11-12-19:47:02, Temp: 84.2 F, Humidity: 54%
2020-11-12-19:48:02, Temp: 84.2 F, Humidity: 55%
2020-11-12-19:49:03, Temp: 84.2 F, Humidity: 55%
2020-11-12-19:50:03, Temp: 84.2 F, Humidity: 55%
2020-11-12-19:53:04, Temp: 84.2 F, Humidity: 54%
2020-11-12-19:54:05, Temp: 84.2 F, Humidity: 54%
2020-11-12-19:56:05, Temp: 84.2 F, Humidity: 54%
2020-11-12-19:57:06, Temp: 84.2 F, Humidity: 54%
2020-11-12-19:58:06, Temp: 84.2 F, Humidity: 54%
2020-11-12-20:02:08, Temp: 84.2 F, Humidity: 54%
2020-11-12-20:04:08, Temp: 84.2 F, Humidity: 54%
2020-11-12-20:07:09, Temp: 84.2 F, Humidity: 55%
2020-11-12-20:12:11, Temp: 84.2 F, Humidity: 55%
2020-11-12-20:15:12, Temp: 84.2 F, Humidity: 55%
2020-11-12-20:19:14, Temp: 84.2 F, Humidity: 55%
2020-11-12-20:20:14, Temp: 84.2 F, Humidity: 55%
2020-11-12-20:27:17, Temp: 84.2 F, Humidity: 55%
2020-11-12-20:29:18, Temp: 84.2 F, Humidity: 55%
2020-11-12-20:31:18, Temp: 84.2 F, Humidity: 55%
2020-11-12-20:33:19, Temp: 82.4 F, Humidity: 54%
2020-11-12-20:34:20, Temp: 84.2 F, Humidity: 55%
2020-11-12-20:35:20, Temp: 84.2 F, Humidity: 55%
2020-11-12-20:39:21, Temp: 82.4 F, Humidity: 54%
2020-11-12-20:44:23, Temp: 82.4 F, Humidity: 54%
2020-11-12-20:46:24, Temp: 82.4 F, Humidity: 54%
2020-11-12-20:48:25, Temp: 82.4 F, Humidity: 55%
2020-11-12-20:52:26, Temp: 82.4 F, Humidity: 54%
2020-11-12-20:57:28, Temp: 82.4 F, Humidity: 55%
2020-11-12-20:59:29, Temp: 84.2 F, Humidity: 55%
2020-11-12-21:00:29, Temp: 84.2 F, Humidity: 55%
2020-11-12-21:03:30, Temp: 82.4 F, Humidity: 54%
2020-11-12-21:09:32, Temp: 82.4 F, Humidity: 54%
2020-11-12-21:10:33, Temp: 82.4 F, Humidity: 54%
2020-11-12-21:13:34, Temp: 82.4 F, Humidity: 54%
2020-11-12-21:14:34, Temp: 84.2 F, Humidity: 55%
2020-11-12-21:19:36, Temp: 82.4 F, Humidity: 54%
2020-11-12-21:22:37, Temp: 82.4 F, Humidity: 54%
2020-11-12-21:24:38, Temp: 84.2 F, Humidity: 55%
2020-11-12-21:30:40, Temp: 84.2 F, Humidity: 55%
2020-11-12-21:31:41, Temp: 82.4 F, Humidity: 54%
2020-11-12-21:40:44, Temp: 84.2 F, Humidity: 55%
2020-11-12-21:46:46, Temp: 82.4 F, Humidity: 54%
2020-11-12-21:51:48, Temp: 82.4 F, Humidity: 56%
2020-11-12-21:53:49, Temp: 82.4 F, Humidity: 57%
2020-11-12-22:00:51, Temp: 82.4 F, Humidity: 57%
2020-11-12-22:01:52, Temp: 82.4 F, Humidity: 57%
2020-11-12-22:02:52, Temp: 82.4 F, Humidity: 57%
2020-11-12-22:05:53, Temp: 82.4 F, Humidity: 56%
2020-11-12-22:07:54, Temp: 82.4 F, Humidity: 56%
2020-11-12-22:08:54, Temp: 82.4 F, Humidity: 56%
2020-11-12-22:12:56, Temp: 82.4 F, Humidity: 56%
2020-11-12-22:13:56, Temp: 82.4 F, Humidity: 56%
2020-11-12-22:16:57, Temp: 82.4 F, Humidity: 56%
2020-11-12-22:20:59, Temp: 82.4 F, Humidity: 55%
2020-11-12-22:30:02, Temp: 82.4 F, Humidity: 55%
2020-11-12-22:33:03, Temp: 82.4 F, Humidity: 55%
2020-11-12-22:36:04, Temp: 82.4 F, Humidity: 55%
2020-11-12-22:40:05, Temp: 82.4 F, Humidity: 55%
2020-11-12-22:42:06, Temp: 82.4 F, Humidity: 54%
2020-11-12-22:43:07, Temp: 82.4 F, Humidity: 54%
2020-11-12-22:44:07, Temp: 82.4 F, Humidity: 54%
2020-11-12-22:46:08, Temp: 82.4 F, Humidity: 54%
2020-11-12-22:51:10, Temp: 82.4 F, Humidity: 54%
2020-11-12-22:53:10, Temp: 82.4 F, Humidity: 54%
2020-11-12-22:57:12, Temp: 82.4 F, Humidity: 57%
2020-11-12-22:59:12, Temp: 82.4 F, Humidity: 59%
2020-11-12-23:01:13, Temp: 82.4 F, Humidity: 59%
2020-11-12-23:03:14, Temp: 82.4 F, Humidity: 58%
2020-11-12-23:07:15, Temp: 82.4 F, Humidity: 57%
2020-11-12-23:08:16, Temp: 82.4 F, Humidity: 57%
2020-11-12-23:09:16, Temp: 82.4 F, Humidity: 57%
2020-11-12-23:17:19, Temp: 82.4 F, Humidity: 56%
2020-11-12-23:18:20, Temp: 82.4 F, Humidity: 56%
2020-11-12-23:20:20, Temp: 82.4 F, Humidity: 56%
2020-11-12-23:22:21, Temp: 82.4 F, Humidity: 55%
2020-11-12-23:25:22, Temp: 82.4 F, Humidity: 55%
2020-11-12-23:26:23, Temp: 82.4 F, Humidity: 55%
