Initialized logging script at 2020-10-30-00:05:29
2020-10-30-00:06:30, Temp: 86.0 F, Humidity: 54%
2020-10-30-02:41:27, Temp: 84.2 F, Humidity: 51%
2020-10-30-02:43:28, Temp: 84.2 F, Humidity: 51%
2020-10-30-02:45:29, Temp: 84.2 F, Humidity: 51%
2020-10-30-02:47:29, Temp: 84.2 F, Humidity: 51%
2020-10-30-02:56:33, Temp: 84.2 F, Humidity: 50%
2020-10-30-03:00:34, Temp: 82.4 F, Humidity: 49%
2020-10-30-03:01:35, Temp: 84.2 F, Humidity: 50%
2020-10-30-03:06:36, Temp: 82.4 F, Humidity: 49%
2020-10-30-03:10:38, Temp: 82.4 F, Humidity: 48%
2020-10-30-03:11:38, Temp: 82.4 F, Humidity: 47%
2020-10-30-03:13:39, Temp: 82.4 F, Humidity: 47%
2020-10-30-03:15:40, Temp: 82.4 F, Humidity: 48%
2020-10-30-03:19:41, Temp: 82.4 F, Humidity: 47%
2020-10-30-03:20:41, Temp: 82.4 F, Humidity: 48%
2020-10-30-03:26:44, Temp: 82.4 F, Humidity: 46%
2020-10-30-03:27:44, Temp: 82.4 F, Humidity: 46%
2020-10-30-03:28:44, Temp: 82.4 F, Humidity: 46%
2020-10-30-03:32:46, Temp: 82.4 F, Humidity: 47%
2020-10-30-03:38:48, Temp: 82.4 F, Humidity: 46%
2020-10-30-03:39:48, Temp: 82.4 F, Humidity: 46%
2020-10-30-03:48:52, Temp: 80.6 F, Humidity: 45%
2020-10-30-03:51:53, Temp: 80.6 F, Humidity: 44%
2020-10-30-03:52:53, Temp: 82.4 F, Humidity: 45%
2020-10-30-03:53:54, Temp: 80.6 F, Humidity: 44%
2020-10-30-03:54:54, Temp: 80.6 F, Humidity: 45%
2020-10-30-03:55:54, Temp: 80.6 F, Humidity: 44%
2020-10-30-03:57:55, Temp: 80.6 F, Humidity: 45%
2020-10-30-04:00:56, Temp: 80.6 F, Humidity: 45%
2020-10-30-04:01:57, Temp: 80.6 F, Humidity: 45%
2020-10-30-04:08:59, Temp: 80.6 F, Humidity: 45%
2020-10-30-04:12:00, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:15:01, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:16:02, Temp: 80.6 F, Humidity: 43%
2020-10-30-04:17:02, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:19:03, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:22:04, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:23:04, Temp: 80.6 F, Humidity: 45%
2020-10-30-04:25:05, Temp: 80.6 F, Humidity: 45%
2020-10-30-04:27:06, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:28:06, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:29:07, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:33:08, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:34:08, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:35:09, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:38:10, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:46:13, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:47:13, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:48:14, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:49:14, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:51:15, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:52:15, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:53:16, Temp: 80.6 F, Humidity: 44%
2020-10-30-04:58:17, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:00:18, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:01:19, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:05:20, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:08:21, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:10:22, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:14:23, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:15:24, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:16:24, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:17:24, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:20:25, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:21:26, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:23:27, Temp: 80.6 F, Humidity: 44%
2020-10-30-05:26:28, Temp: 80.6 F, Humidity: 43%
2020-10-30-05:29:29, Temp: 80.6 F, Humidity: 43%
2020-10-30-05:34:31, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-05:37:32, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-05:38:32, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-05:39:32, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-05:40:33, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-05:42:34, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-05:43:34, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-05:47:35, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-05:56:39, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-05:57:39, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-05:59:40, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:03:41, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:07:43, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:08:43, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:10:44, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:13:45, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:15:46, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:20:48, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:22:48, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:23:49, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:26:50, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:30:51, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:31:52, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:33:53, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:36:54, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:37:54, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:39:55, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:40:55, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:43:56, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:45:57, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-06:46:57, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:49:59, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:51:59, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:53:00, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-06:59:02, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:02:03, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:05:04, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:07:05, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:08:05, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:14:07, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:15:08, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:18:09, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:22:10, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:26:12, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:27:12, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:28:13, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:29:13, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:30:13, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:37:16, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:38:16, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:39:17, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:40:17, Temp: 77.0 F, Humidity: 43%
2020-10-30-07:43:18, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:44:19, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:45:19, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:46:19, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:47:20, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:49:21, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:52:22, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:55:23, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-07:57:24, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-07:58:24, Temp: 78.80000000000001 F, Humidity: 44%
2020-10-30-08:02:25, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:08:28, Temp: 78.80000000000001 F, Humidity: 43%
2020-10-30-08:12:29, Temp: 77.0 F, Humidity: 42%
2020-10-30-08:14:30, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:16:31, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:17:31, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:18:31, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:20:32, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:21:32, Temp: 77.0 F, Humidity: 42%
2020-10-30-08:27:35, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:31:36, Temp: 77.0 F, Humidity: 42%
2020-10-30-08:34:37, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:35:38, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:38:39, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:39:39, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:42:40, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:44:41, Temp: 77.0 F, Humidity: 42%
2020-10-30-08:46:42, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:47:42, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:48:42, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:50:43, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:51:44, Temp: 77.0 F, Humidity: 43%
2020-10-30-08:54:45, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:03:48, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:04:48, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:09:50, Temp: 77.0 F, Humidity: 42%
2020-10-30-09:11:51, Temp: 77.0 F, Humidity: 42%
2020-10-30-09:12:51, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:13:51, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:15:52, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:19:54, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:23:55, Temp: 77.0 F, Humidity: 42%
2020-10-30-09:27:57, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:28:57, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:31:58, Temp: 77.0 F, Humidity: 44%
2020-10-30-09:40:01, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:41:01, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:44:03, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:47:04, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:49:04, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:52:05, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:54:06, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:55:07, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:57:07, Temp: 77.0 F, Humidity: 43%
2020-10-30-09:58:08, Temp: 77.0 F, Humidity: 43%
2020-10-30-10:06:11, Temp: 77.0 F, Humidity: 43%
2020-10-30-10:10:12, Temp: 77.0 F, Humidity: 43%
2020-10-30-10:11:12, Temp: 77.0 F, Humidity: 43%
2020-10-30-10:12:13, Temp: 77.0 F, Humidity: 43%
2020-10-30-10:13:13, Temp: 77.0 F, Humidity: 43%
2020-10-30-10:18:15, Temp: 77.0 F, Humidity: 43%
2020-10-30-10:27:18, Temp: 77.0 F, Humidity: 43%
2020-10-30-10:29:19, Temp: 77.0 F, Humidity: 43%
2020-10-30-10:30:20, Temp: 77.0 F, Humidity: 43%
2020-10-30-10:31:20, Temp: 77.0 F, Humidity: 43%
2020-10-30-10:32:20, Temp: 77.0 F, Humidity: 44%
2020-10-30-10:33:21, Temp: 77.0 F, Humidity: 44%
2020-10-30-10:34:21, Temp: 77.0 F, Humidity: 44%
2020-10-30-10:35:21, Temp: 77.0 F, Humidity: 44%
2020-10-30-10:40:23, Temp: 77.0 F, Humidity: 44%
2020-10-30-10:41:24, Temp: 77.0 F, Humidity: 44%
2020-10-30-10:44:25, Temp: 77.0 F, Humidity: 44%
2020-10-30-10:46:25, Temp: 77.0 F, Humidity: 44%
2020-10-30-10:50:27, Temp: 77.0 F, Humidity: 44%
2020-10-30-10:54:28, Temp: 77.0 F, Humidity: 44%
2020-10-30-10:59:30, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:02:31, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:05:32, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:06:33, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:09:34, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:13:35, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:14:36, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:17:37, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:21:38, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:24:40, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:25:40, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:28:41, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:30:42, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:31:42, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:32:42, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:39:45, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:40:45, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:42:46, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:45:47, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:53:50, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:55:51, Temp: 77.0 F, Humidity: 44%
2020-10-30-11:56:51, Temp: 77.0 F, Humidity: 44%
2020-10-30-12:06:55, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:08:56, Temp: 77.0 F, Humidity: 44%
2020-10-30-12:09:56, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:10:57, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:12:57, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:13:58, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:17:59, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:23:01, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:25:02, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:28:03, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:30:04, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:32:04, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:33:05, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:38:07, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-12:44:09, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:46:10, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:47:10, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:48:10, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:50:11, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:51:11, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:55:13, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:56:13, Temp: 77.0 F, Humidity: 45%
2020-10-30-12:59:14, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-13:00:15, Temp: 77.0 F, Humidity: 45%
2020-10-30-13:05:17, Temp: 77.0 F, Humidity: 45%
2020-10-30-13:07:17, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-13:13:20, Temp: 77.0 F, Humidity: 45%
2020-10-30-13:15:20, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-13:16:21, Temp: 77.0 F, Humidity: 45%
2020-10-30-13:18:21, Temp: 77.0 F, Humidity: 45%
2020-10-30-13:22:23, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-13:23:23, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-13:24:24, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-13:28:25, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-13:29:26, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-13:32:27, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-13:36:28, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-13:39:29, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-13:40:30, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-13:42:30, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-13:43:31, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-13:44:31, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-13:49:33, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-13:51:34, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-13:59:37, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-14:01:38, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:06:39, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:10:41, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:11:41, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:12:42, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:15:43, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:17:43, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:18:44, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:22:45, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:23:46, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:24:46, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-14:25:46, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-14:27:47, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:34:50, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:37:51, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-14:41:52, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:01:59, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-15:03:00, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-15:06:01, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-15:09:02, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-15:10:02, Temp: 78.80000000000001 F, Humidity: 46%
2020-10-30-15:11:02, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:16:04, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:19:05, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:27:08, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:29:09, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:37:12, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:42:14, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:44:15, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:46:15, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:47:16, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:50:17, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:51:17, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:52:18, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:54:18, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-15:59:20, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:00:20, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:02:21, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:03:22, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:06:23, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:11:25, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:13:25, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:17:27, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:19:28, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:32:32, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:36:34, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:38:35, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:39:35, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:41:36, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:42:36, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:44:37, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:46:38, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:47:38, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:51:39, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:57:42, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:58:42, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-16:59:42, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:01:43, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:04:44, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:09:46, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:14:48, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:15:48, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:16:49, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:17:49, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:18:50, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:20:50, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:21:51, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:22:51, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:24:52, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:27:53, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:28:53, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:29:54, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:30:54, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:32:55, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:34:56, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:41:58, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:46:00, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:47:00, Temp: 78.80000000000001 F, Humidity: 47%
2020-10-30-17:48:00, Temp: 78.80000000000001 F, Humidity: 47%
