Initialized logging script at 2020-10-20-23:16:43
2020-10-20-23:17:14, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:19:15, Temp: 78.80000000000001 F, Humidity: 60%
Initialized logging script at 2020-10-20-23:20:02
2020-10-20-23:20:02, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:21:18, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:21:48, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:23:49, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:24:20, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:25:51, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:26:21, Temp: 78.80000000000001 F, Humidity: 60%
2020-10-20-23:26:51, Temp: 78.80000000000001 F, Humidity: 60%
2020-10-20-23:27:52, Temp: 78.80000000000001 F, Humidity: 60%
2020-10-20-23:28:53, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:29:54, Temp: 78.80000000000001 F, Humidity: 60%
2020-10-20-23:31:25, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:32:25, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:37:29, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:40:00, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:40:31, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:41:31, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:42:32, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:43:02, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:43:33, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:45:34, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:48:06, Temp: 78.80000000000001 F, Humidity: 59%
2020-10-20-23:48:36, Temp: 78.80000000000001 F, Humidity: 59%
