2020-11-01-00:02:53, Temp: 78.80000000000001 F, Humidity: 53%
Initialized logging script at 2020-11-01-00:05:29
2020-11-01-00:05:46, Temp: 78.80000000000001 F, Humidity: 52%
2020-11-01-00:09:02, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:10:02, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:11:03, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:15:04, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:18:05, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:21:06, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:25:08, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:28:09, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:30:09, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:32:10, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-00:35:11, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:37:12, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:44:15, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:48:16, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-00:55:19, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-00:57:19, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-00:58:20, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-00:59:20, Temp: 78.80000000000001 F, Humidity: 53%
2020-11-01-01:03:22, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:05:22, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:08:23, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:09:24, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:10:24, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:12:25, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:14:26, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:16:26, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:20:28, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:21:28, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:22:29, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:24:29, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:25:30, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:26:30, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:30:32, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:33:33, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:34:33, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:39:35, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:41:36, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:43:37, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:47:38, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:49:39, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:53:40, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:55:41, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:58:42, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:04:45, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:07:46, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:08:46, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:10:47, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:12:48, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:18:50, Temp: 78.80000000000001 F, Humidity: 54%
2020-11-01-01:20:51, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:26:53, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:29:54, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:30:54, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:37:57, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:41:58, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:42:59, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:47:00, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:48:01, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:50:01, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:53:03, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:55:03, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:56:04, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-01:59:05, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:02:06, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:04:07, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:05:07, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:06:07, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:18:12, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:22:13, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:26:15, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:32:17, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-02:34:18, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:37:19, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-02:38:19, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:39:19, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:40:20, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:41:20, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:43:21, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:55:25, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-02:58:26, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:05:29, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:06:29, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:08:30, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:12:32, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:14:32, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:19:34, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:21:35, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:23:36, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:25:36, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:28:38, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:29:38, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:32:39, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:34:40, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:38:41, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:41:42, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:42:43, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:44:43, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:47:45, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:48:45, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-03:52:46, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-03:54:47, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-03:55:48, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-03:58:49, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-04:01:50, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-04:02:50, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-04:03:50, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:05:51, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-04:12:54, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:13:54, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:15:55, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:19:56, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:20:57, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:24:58, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:27:59, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:31:00, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:41:04, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:43:05, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:49:07, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:52:08, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:56:10, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-04:58:10, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:03:12, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:04:13, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:06:13, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:09:15, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:12:16, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:18:18, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:19:18, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:21:19, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:24:20, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:25:21, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:36:24, Temp: 80.6 F, Humidity: 53%
2020-11-01-05:38:25, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-05:42:26, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:44:27, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:45:27, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:46:28, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:48:28, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:50:29, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:55:31, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:56:31, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-05:57:32, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:05:35, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:07:35, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:11:37, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:12:37, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:13:38, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:22:41, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:25:42, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:27:43, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:30:44, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:34:45, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:38:47, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:40:47, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:42:48, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:44:49, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:46:50, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:47:50, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:48:50, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:50:51, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-06:52:52, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:03:56, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:05:57, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:07:57, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:15:00, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:18:01, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:19:01, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:20:02, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:21:02, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:22:02, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:24:03, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:25:04, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:27:04, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:29:05, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:35:07, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:39:09, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:40:09, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:41:10, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:43:10, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:45:11, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:46:11, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:49:12, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:50:13, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:52:14, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-07:53:14, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:04:18, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:06:19, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:09:20, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:12:21, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:15:22, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:16:22, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:19:24, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:21:24, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:22:25, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:23:25, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:25:26, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:26:26, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:33:29, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:35:29, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:39:31, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:40:31, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:41:32, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:44:33, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:46:33, Temp: 78.80000000000001 F, Humidity: 56%
2020-11-01-08:53:36, Temp: 78.80000000000001 F, Humidity: 55%
2020-11-01-08:54:36, Temp: 80.6 F, Humidity: 55%
2020-11-01-09:00:38, Temp: 80.6 F, Humidity: 54%
2020-11-01-09:02:39, Temp: 80.6 F, Humidity: 54%
