2020-10-26-00:01:40, Temp: 82.4 F, Humidity: 49%
2020-10-26-00:02:40, Temp: 82.4 F, Humidity: 49%
Initialized logging script at 2020-10-26-00:05:28
2020-10-26-00:05:29, Temp: 82.4 F, Humidity: 49%
2020-10-26-00:06:44, Temp: 82.4 F, Humidity: 49%
2020-10-26-00:08:45, Temp: 82.4 F, Humidity: 49%
2020-10-26-00:09:45, Temp: 82.4 F, Humidity: 49%
2020-10-26-00:10:46, Temp: 82.4 F, Humidity: 49%
2020-10-26-00:12:47, Temp: 82.4 F, Humidity: 49%
2020-10-26-00:14:47, Temp: 82.4 F, Humidity: 49%
2020-10-26-00:21:50, Temp: 82.4 F, Humidity: 49%
2020-10-26-00:27:52, Temp: 82.4 F, Humidity: 49%
2020-10-26-00:35:55, Temp: 82.4 F, Humidity: 49%
2020-10-26-00:44:58, Temp: 82.4 F, Humidity: 48%
2020-10-26-00:53:01, Temp: 82.4 F, Humidity: 48%
2020-10-26-00:54:02, Temp: 82.4 F, Humidity: 48%
2020-10-26-00:56:02, Temp: 82.4 F, Humidity: 48%
2020-10-26-00:57:03, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:08:07, Temp: 82.4 F, Humidity: 49%
2020-10-26-01:09:07, Temp: 82.4 F, Humidity: 49%
2020-10-26-01:10:08, Temp: 82.4 F, Humidity: 49%
2020-10-26-01:14:09, Temp: 82.4 F, Humidity: 49%
2020-10-26-01:17:10, Temp: 82.4 F, Humidity: 49%
2020-10-26-01:18:11, Temp: 82.4 F, Humidity: 49%
2020-10-26-01:20:11, Temp: 82.4 F, Humidity: 49%
2020-10-26-01:24:13, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:26:14, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:27:14, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:29:15, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:31:15, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:33:16, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:36:17, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:37:18, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:38:18, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:41:19, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:43:20, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:45:21, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:47:21, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:48:22, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:54:24, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:56:25, Temp: 82.4 F, Humidity: 48%
2020-10-26-01:59:26, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:02:27, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:05:28, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:06:28, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:14:31, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:16:32, Temp: 82.4 F, Humidity: 49%
2020-10-26-02:19:33, Temp: 82.4 F, Humidity: 49%
2020-10-26-02:21:34, Temp: 82.4 F, Humidity: 49%
2020-10-26-02:23:35, Temp: 82.4 F, Humidity: 49%
2020-10-26-02:29:37, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:32:38, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:36:40, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:38:40, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:39:41, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:42:42, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:44:43, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:45:43, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:46:43, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:48:44, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:50:45, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:54:46, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:55:47, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:56:47, Temp: 82.4 F, Humidity: 48%
2020-10-26-02:58:48, Temp: 82.4 F, Humidity: 48%
2020-10-26-03:01:49, Temp: 82.4 F, Humidity: 49%
2020-10-26-03:10:52, Temp: 82.4 F, Humidity: 49%
2020-10-26-03:15:54, Temp: 82.4 F, Humidity: 49%
2020-10-26-03:19:55, Temp: 82.4 F, Humidity: 48%
2020-10-26-03:20:56, Temp: 82.4 F, Humidity: 49%
2020-10-26-03:22:57, Temp: 82.4 F, Humidity: 48%
2020-10-26-03:24:57, Temp: 82.4 F, Humidity: 48%
2020-10-26-03:41:03, Temp: 82.4 F, Humidity: 48%
2020-10-26-03:42:04, Temp: 82.4 F, Humidity: 48%
2020-10-26-03:43:04, Temp: 82.4 F, Humidity: 48%
2020-10-26-03:44:04, Temp: 82.4 F, Humidity: 48%
2020-10-26-03:46:05, Temp: 82.4 F, Humidity: 48%
2020-10-26-03:56:09, Temp: 82.4 F, Humidity: 49%
2020-10-26-03:57:09, Temp: 82.4 F, Humidity: 49%
2020-10-26-04:01:10, Temp: 82.4 F, Humidity: 49%
2020-10-26-04:02:11, Temp: 82.4 F, Humidity: 49%
2020-10-26-04:09:13, Temp: 82.4 F, Humidity: 49%
2020-10-26-04:11:14, Temp: 82.4 F, Humidity: 48%
2020-10-26-04:14:15, Temp: 82.4 F, Humidity: 48%
2020-10-26-04:16:16, Temp: 82.4 F, Humidity: 49%
2020-10-26-04:17:16, Temp: 82.4 F, Humidity: 49%
2020-10-26-04:19:17, Temp: 82.4 F, Humidity: 48%
2020-10-26-04:22:18, Temp: 82.4 F, Humidity: 48%
2020-10-26-04:24:19, Temp: 82.4 F, Humidity: 48%
2020-10-26-04:28:20, Temp: 82.4 F, Humidity: 48%
