Initialized logging script at 2020-11-26-00:05:29
2020-11-26-00:06:12, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-18:04:56, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:10:58, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:11:58, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:12:59, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:15:00, Temp: 78.80000000000001 F, Humidity: 63%
2020-11-26-18:16:00, Temp: 78.80000000000001 F, Humidity: 63%
2020-11-26-18:25:03, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:26:04, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:27:04, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:31:05, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:32:06, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-18:33:06, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:36:07, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:38:08, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:39:08, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:40:09, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:41:09, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:42:09, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:44:10, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:46:11, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-18:57:15, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-18:58:15, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-18:59:16, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:01:16, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:03:17, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:05:18, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-19:10:20, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:11:20, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:12:20, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:14:21, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-19:16:22, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-19:19:23, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-19:21:24, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:23:24, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-19:24:25, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:26:26, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:31:27, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-19:33:28, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:36:29, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:39:30, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:44:32, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:51:35, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-19:52:35, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-19:56:36, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-19:59:38, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-20:00:38, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-20:04:39, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-20:18:44, Temp: 80.6 F, Humidity: 60%
2020-11-26-20:19:45, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-20:21:45, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-20:22:46, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-20:25:47, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-20:27:48, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-20:28:48, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-20:30:49, Temp: 80.6 F, Humidity: 61%
2020-11-26-20:31:49, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-20:34:50, Temp: 80.6 F, Humidity: 60%
2020-11-26-20:36:51, Temp: 80.6 F, Humidity: 61%
2020-11-26-20:38:52, Temp: 80.6 F, Humidity: 60%
2020-11-26-20:39:52, Temp: 80.6 F, Humidity: 60%
2020-11-26-20:42:53, Temp: 80.6 F, Humidity: 60%
2020-11-26-20:43:54, Temp: 80.6 F, Humidity: 60%
2020-11-26-20:45:54, Temp: 80.6 F, Humidity: 60%
2020-11-26-20:46:55, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-21:03:00, Temp: 80.6 F, Humidity: 60%
2020-11-26-21:05:01, Temp: 80.6 F, Humidity: 60%
2020-11-26-21:07:01, Temp: 80.6 F, Humidity: 60%
2020-11-26-21:10:03, Temp: 80.6 F, Humidity: 60%
2020-11-26-21:11:03, Temp: 80.6 F, Humidity: 60%
2020-11-26-21:12:03, Temp: 80.6 F, Humidity: 60%
2020-11-26-21:14:04, Temp: 80.6 F, Humidity: 59%
2020-11-26-21:16:05, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-21:19:06, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-21:20:06, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-21:21:07, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-21:24:08, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-21:26:08, Temp: 78.80000000000001 F, Humidity: 60%
2020-11-26-21:35:12, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-21:37:12, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-21:39:13, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-21:41:14, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-21:45:15, Temp: 78.80000000000001 F, Humidity: 64%
2020-11-26-21:47:16, Temp: 78.80000000000001 F, Humidity: 63%
2020-11-26-21:51:17, Temp: 78.80000000000001 F, Humidity: 63%
2020-11-26-21:54:19, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-21:55:19, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-21:59:20, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:00:21, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:02:22, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:04:22, Temp: 78.80000000000001 F, Humidity: 63%
2020-11-26-22:06:23, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:08:24, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:16:27, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:19:28, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:21:29, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:23:29, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-22:27:31, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:29:32, Temp: 78.80000000000001 F, Humidity: 63%
2020-11-26-22:33:33, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:35:34, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-22:37:35, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:40:36, Temp: 78.80000000000001 F, Humidity: 63%
2020-11-26-22:45:37, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:46:38, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:50:39, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:51:40, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-22:53:40, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-22:54:41, Temp: 78.80000000000001 F, Humidity: 61%
2020-11-26-22:56:42, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-23:09:47, Temp: 78.80000000000001 F, Humidity: 63%
2020-11-26-23:15:49, Temp: 80.6 F, Humidity: 62%
2020-11-26-23:18:50, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-23:21:51, Temp: 78.80000000000001 F, Humidity: 62%
2020-11-26-23:22:52, Temp: 80.6 F, Humidity: 61%
2020-11-26-23:24:52, Temp: 80.6 F, Humidity: 61%
2020-11-26-23:25:53, Temp: 80.6 F, Humidity: 61%
2020-11-26-23:27:53, Temp: 80.6 F, Humidity: 61%
2020-11-26-23:29:54, Temp: 80.6 F, Humidity: 61%
2020-11-26-23:30:55, Temp: 80.6 F, Humidity: 61%
2020-11-26-23:35:56, Temp: 80.6 F, Humidity: 60%
2020-11-26-23:42:59, Temp: 80.6 F, Humidity: 59%
2020-11-26-23:45:00, Temp: 80.6 F, Humidity: 59%
2020-11-26-23:46:00, Temp: 80.6 F, Humidity: 59%
2020-11-26-23:47:00, Temp: 80.6 F, Humidity: 59%
2020-11-26-23:58:04, Temp: 80.6 F, Humidity: 58%
2020-11-26-23:59:05, Temp: 80.6 F, Humidity: 58%
