2020-10-28-00:01:58, Temp: 82.4 F, Humidity: 51%
Initialized logging script at 2020-10-28-00:05:29
2020-10-28-00:05:40, Temp: 82.4 F, Humidity: 52%
2020-10-28-00:11:58, Temp: 82.4 F, Humidity: 52%
2020-10-28-00:15:59, Temp: 82.4 F, Humidity: 52%
2020-10-28-00:19:00, Temp: 82.4 F, Humidity: 52%
2020-10-28-00:21:01, Temp: 82.4 F, Humidity: 51%
2020-10-28-00:24:02, Temp: 82.4 F, Humidity: 51%
2020-10-28-00:27:03, Temp: 82.4 F, Humidity: 51%
2020-10-28-00:28:04, Temp: 82.4 F, Humidity: 51%
2020-10-28-00:31:05, Temp: 82.4 F, Humidity: 51%
2020-10-28-00:33:06, Temp: 82.4 F, Humidity: 52%
2020-10-28-00:38:07, Temp: 82.4 F, Humidity: 52%
2020-10-28-00:43:09, Temp: 82.4 F, Humidity: 52%
2020-10-28-00:45:10, Temp: 82.4 F, Humidity: 51%
2020-10-28-00:49:12, Temp: 82.4 F, Humidity: 51%
2020-10-28-00:50:12, Temp: 82.4 F, Humidity: 51%
2020-10-28-00:55:14, Temp: 82.4 F, Humidity: 51%
2020-10-28-00:59:15, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:00:16, Temp: 82.4 F, Humidity: 52%
2020-10-28-01:02:16, Temp: 82.4 F, Humidity: 52%
2020-10-28-01:05:18, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:09:19, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:11:20, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:19:23, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:20:23, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:21:23, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:25:25, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:27:26, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:28:26, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:29:26, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:32:28, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:34:28, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:35:29, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:42:31, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:44:32, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:46:33, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:48:33, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:52:35, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:54:36, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:55:36, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:56:36, Temp: 82.4 F, Humidity: 51%
2020-10-28-01:59:37, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:00:38, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:02:39, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:03:39, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:10:42, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:13:43, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:17:44, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:22:46, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:26:47, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:32:50, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:38:52, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:41:53, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:43:54, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:47:55, Temp: 82.4 F, Humidity: 51%
2020-10-28-02:49:56, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:00:00, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:02:00, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:04:01, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:07:02, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:08:03, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:11:04, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:12:04, Temp: 80.6 F, Humidity: 50%
2020-10-28-03:13:04, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:15:05, Temp: 80.6 F, Humidity: 50%
2020-10-28-03:16:06, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:17:06, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:19:07, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:21:07, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:26:09, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:27:10, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:30:11, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:32:11, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:34:12, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:40:14, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:45:16, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:47:17, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:49:18, Temp: 82.4 F, Humidity: 51%
2020-10-28-03:51:18, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:01:22, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:04:23, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:05:24, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:08:25, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:09:25, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:10:25, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:13:27, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:14:27, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:18:28, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:19:29, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:21:30, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:27:32, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:32:34, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:33:34, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:37:35, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:41:37, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:45:38, Temp: 80.6 F, Humidity: 50%
2020-10-28-04:47:39, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:49:40, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:52:41, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:56:42, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:57:43, Temp: 80.6 F, Humidity: 50%
2020-10-28-04:58:43, Temp: 82.4 F, Humidity: 51%
2020-10-28-04:59:44, Temp: 80.6 F, Humidity: 50%
2020-10-28-05:00:44, Temp: 82.4 F, Humidity: 51%
2020-10-28-05:05:46, Temp: 82.4 F, Humidity: 51%
2020-10-28-05:09:47, Temp: 82.4 F, Humidity: 51%
2020-10-28-05:10:48, Temp: 82.4 F, Humidity: 51%
2020-10-28-05:18:51, Temp: 82.4 F, Humidity: 51%
2020-10-28-05:19:51, Temp: 82.4 F, Humidity: 51%
2020-10-28-05:20:51, Temp: 82.4 F, Humidity: 51%
2020-10-28-05:23:52, Temp: 82.4 F, Humidity: 51%
2020-10-28-05:34:57, Temp: 82.4 F, Humidity: 51%
2020-10-28-05:35:57, Temp: 80.6 F, Humidity: 50%
2020-10-28-05:40:59, Temp: 82.4 F, Humidity: 51%
2020-10-28-05:42:59, Temp: 82.4 F, Humidity: 51%
2020-10-28-05:49:02, Temp: 80.6 F, Humidity: 50%
2020-10-28-05:57:05, Temp: 80.6 F, Humidity: 50%
2020-10-28-06:00:06, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:01:06, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:02:06, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:03:07, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:04:07, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:08:09, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:13:11, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:14:11, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:22:14, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:26:15, Temp: 80.6 F, Humidity: 51%
2020-10-28-06:27:16, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:31:17, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:33:18, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:35:19, Temp: 80.6 F, Humidity: 50%
2020-10-28-06:39:21, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:41:21, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:43:22, Temp: 80.6 F, Humidity: 50%
2020-10-28-06:45:23, Temp: 82.4 F, Humidity: 51%
2020-10-28-06:47:23, Temp: 80.6 F, Humidity: 50%
2020-10-28-06:54:26, Temp: 80.6 F, Humidity: 50%
2020-10-28-06:57:27, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:00:28, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:02:29, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:04:30, Temp: 80.6 F, Humidity: 50%
2020-10-28-07:06:30, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:10:32, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:11:32, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:12:33, Temp: 80.6 F, Humidity: 50%
2020-10-28-07:19:35, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:25:37, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:28:39, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:29:39, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:35:41, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:37:42, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:41:43, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:48:46, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:50:47, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:52:48, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:53:48, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:54:48, Temp: 80.6 F, Humidity: 50%
2020-10-28-07:56:49, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:58:50, Temp: 82.4 F, Humidity: 51%
2020-10-28-07:59:50, Temp: 82.4 F, Humidity: 51%
2020-10-28-08:00:51, Temp: 82.4 F, Humidity: 51%
2020-10-28-08:04:52, Temp: 82.4 F, Humidity: 51%
2020-10-28-08:09:54, Temp: 82.4 F, Humidity: 50%
2020-10-28-08:11:55, Temp: 82.4 F, Humidity: 51%
2020-10-28-08:12:55, Temp: 82.4 F, Humidity: 51%
2020-10-28-08:16:57, Temp: 82.4 F, Humidity: 51%
2020-10-28-08:24:59, Temp: 82.4 F, Humidity: 51%
2020-10-28-08:26:00, Temp: 82.4 F, Humidity: 51%
2020-10-28-08:27:00, Temp: 80.6 F, Humidity: 49%
2020-10-28-08:29:01, Temp: 82.4 F, Humidity: 50%
2020-10-28-08:31:02, Temp: 82.4 F, Humidity: 50%
2020-10-28-08:41:05, Temp: 82.4 F, Humidity: 50%
2020-10-28-08:43:06, Temp: 82.4 F, Humidity: 50%
2020-10-28-08:50:09, Temp: 82.4 F, Humidity: 50%
2020-10-28-08:51:09, Temp: 82.4 F, Humidity: 50%
2020-10-28-08:52:09, Temp: 82.4 F, Humidity: 50%
2020-10-28-08:54:10, Temp: 82.4 F, Humidity: 50%
2020-10-28-08:58:12, Temp: 82.4 F, Humidity: 50%
2020-10-28-09:01:13, Temp: 82.4 F, Humidity: 50%
2020-10-28-09:04:14, Temp: 82.4 F, Humidity: 50%
2020-10-28-09:17:19, Temp: 82.4 F, Humidity: 50%
2020-10-28-09:18:19, Temp: 82.4 F, Humidity: 50%
2020-10-28-09:23:21, Temp: 82.4 F, Humidity: 50%
2020-10-28-09:27:22, Temp: 82.4 F, Humidity: 50%
2020-10-28-09:28:23, Temp: 82.4 F, Humidity: 50%
2020-10-28-09:36:26, Temp: 82.4 F, Humidity: 53%
2020-10-28-09:37:26, Temp: 82.4 F, Humidity: 53%
2020-10-28-09:38:26, Temp: 82.4 F, Humidity: 53%
2020-10-28-09:40:27, Temp: 82.4 F, Humidity: 52%
2020-10-28-09:41:28, Temp: 82.4 F, Humidity: 52%
2020-10-28-09:42:28, Temp: 82.4 F, Humidity: 52%
2020-10-28-09:46:29, Temp: 82.4 F, Humidity: 51%
2020-10-28-09:47:30, Temp: 82.4 F, Humidity: 51%
2020-10-28-09:48:30, Temp: 82.4 F, Humidity: 51%
2020-10-28-09:49:31, Temp: 82.4 F, Humidity: 51%
2020-10-28-09:57:33, Temp: 82.4 F, Humidity: 51%
2020-10-28-09:59:34, Temp: 82.4 F, Humidity: 51%
2020-10-28-10:01:35, Temp: 82.4 F, Humidity: 51%
2020-10-28-10:05:36, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:07:37, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:12:39, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:13:39, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:14:40, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:16:41, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:19:42, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:22:43, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:24:43, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:25:44, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:26:44, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:28:45, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:30:46, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:34:47, Temp: 82.4 F, Humidity: 49%
2020-10-28-10:37:48, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:38:49, Temp: 82.4 F, Humidity: 49%
2020-10-28-10:40:49, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:41:50, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:47:52, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:52:54, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:56:55, Temp: 82.4 F, Humidity: 50%
2020-10-28-10:58:56, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:00:57, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:04:58, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:09:00, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:11:00, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:13:01, Temp: 82.4 F, Humidity: 51%
2020-10-28-11:16:02, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:18:03, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:24:05, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:25:05, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:30:07, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:32:08, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:36:10, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:38:10, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:39:11, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:42:12, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:44:12, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:45:13, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:47:14, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:55:16, Temp: 82.4 F, Humidity: 50%
2020-10-28-11:58:18, Temp: 82.4 F, Humidity: 50%
2020-10-28-12:02:19, Temp: 82.4 F, Humidity: 50%
2020-10-28-12:06:21, Temp: 82.4 F, Humidity: 50%
2020-10-28-12:08:21, Temp: 82.4 F, Humidity: 50%
2020-10-28-12:17:25, Temp: 82.4 F, Humidity: 51%
