2020-11-16-00:00:38, Temp: 84.2 F, Humidity: 57%
2020-11-16-00:02:39, Temp: 84.2 F, Humidity: 57%
2020-11-16-00:03:39, Temp: 84.2 F, Humidity: 57%
Initialized logging script at 2020-11-16-00:05:29
2020-11-16-00:05:41, Temp: 84.2 F, Humidity: 57%
2020-11-16-00:06:56, Temp: 84.2 F, Humidity: 56%
2020-11-16-00:09:57, Temp: 84.2 F, Humidity: 57%
2020-11-16-00:12:58, Temp: 84.2 F, Humidity: 57%
2020-11-16-00:18:00, Temp: 84.2 F, Humidity: 57%
2020-11-16-00:20:01, Temp: 84.2 F, Humidity: 57%
2020-11-16-00:22:01, Temp: 84.2 F, Humidity: 57%
2020-11-16-00:26:03, Temp: 84.2 F, Humidity: 57%
2020-11-16-00:27:03, Temp: 84.2 F, Humidity: 56%
2020-11-16-00:28:04, Temp: 84.2 F, Humidity: 56%
2020-11-16-00:30:04, Temp: 84.2 F, Humidity: 56%
2020-11-16-00:33:06, Temp: 84.2 F, Humidity: 56%
2020-11-16-00:34:06, Temp: 84.2 F, Humidity: 56%
2020-11-16-00:35:06, Temp: 84.2 F, Humidity: 56%
2020-11-16-00:40:08, Temp: 84.2 F, Humidity: 56%
2020-11-16-00:43:09, Temp: 84.2 F, Humidity: 56%
2020-11-16-00:45:10, Temp: 84.2 F, Humidity: 56%
2020-11-16-00:48:11, Temp: 84.2 F, Humidity: 56%
2020-11-16-00:58:15, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:00:16, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:04:17, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:10:19, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:11:20, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:18:22, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:25:25, Temp: 82.4 F, Humidity: 55%
2020-11-16-01:28:26, Temp: 82.4 F, Humidity: 55%
2020-11-16-01:30:27, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:31:27, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:32:27, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:37:29, Temp: 82.4 F, Humidity: 55%
2020-11-16-01:38:30, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:42:31, Temp: 82.4 F, Humidity: 55%
2020-11-16-01:44:32, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:46:33, Temp: 82.4 F, Humidity: 55%
2020-11-16-01:52:35, Temp: 82.4 F, Humidity: 55%
2020-11-16-01:55:36, Temp: 84.2 F, Humidity: 56%
2020-11-16-01:56:36, Temp: 82.4 F, Humidity: 55%
2020-11-16-01:58:37, Temp: 82.4 F, Humidity: 55%
2020-11-16-02:00:38, Temp: 82.4 F, Humidity: 55%
2020-11-16-02:03:39, Temp: 82.4 F, Humidity: 55%
2020-11-16-02:06:40, Temp: 82.4 F, Humidity: 55%
2020-11-16-02:07:41, Temp: 82.4 F, Humidity: 55%
2020-11-16-02:14:43, Temp: 82.4 F, Humidity: 55%
2020-11-16-02:15:43, Temp: 82.4 F, Humidity: 55%
2020-11-16-02:20:45, Temp: 82.4 F, Humidity: 55%
2020-11-16-02:22:46, Temp: 82.4 F, Humidity: 55%
